screen_name,description,url,followers_count,friends_count,listedcount,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,name,bot,ff_ratio,modified_date,last_numeric,sn_length,sn_digitcount,sn_lastone,desc_length,diversity,null_url
IAM_SHAKESPEARE,"The complete works of William Shakespeare line by all 112,000+ lines - every 10minutes. This is cycle #4.",https://t.co/nPakze8ytN,3,3,3,2,0,3,0,0,0,Willy Shakes,1,1327,2009-08-09,False,13,0,14,103,21,1
GenerateACat,Yet another procedural cat generating bot. FOLLOW and TWEET AT ME to generate a cat! Generator by @mousefountain. Consciousness by @bzgeb.,,2,0,2,0,0,3,1,0,0,Generate A Cat Bot,1,1568,2014-05-21,False,10,0,55,136,21,0
sitcom_o_matic,Tweeting the 1950s TV sitcoms that never made it past the pilot stage.  A bot for #NaBoMaMo by @dullthud,,0,0,1,0,0,1,1,0,0,50s sitcom pilots,1,1020,2016-11-02,False,12,0,38,102,13,0
Patri_Killjoy,Definirse es limitarse.ÇI started something I couldnÕt finish - The Smiths.È,,2,2,1,3,0,3,0,0,1,Nina,0,765,2011-01-05,False,11,0,60,75,39,0
"""letsgovelo""","""We are a specialist #cycling events and holiday company creating bespoke experiences for all cyclists. #CyclingHolidays #LoveCycling""","""https://t.co/5heWq81ou9""",2,3,2,2,0,0,0,0,0,"""LetsGoVelo Cycling""",1,615,2016-02-08,False,10,0,26,132,21,1
meiko,"New album, MOVING DAY, available everywhere now!",https://t.co/JYGlHUK2Dq,3,1,3,3,1,3,0,0,0,meiko,0,1512,2008-09-03,False,3,0,50,46,51,1
yezhang86,PhD student at Penn State University.,,0,1,0,0,0,0,1,1,0,Ye Zhang,0,435,2010-05-16,True,7,2,6,35,51,0
connersherline,Adventure addict. Tech afficionado. Phototaking fiend. Global Accounts @Facebook.,http://t.co/KMG4dtB6xU,2,2,2,2,0,2,0,0,0,conner sherline,0,811,2009-08-12,False,12,0,40,79,20,1
GavinNewsom,Husband & father. 49th Lt. Gov. of California and former SF Mayor.,https://t.co/XrGnfzTDJD,3,3,3,3,1,2,0,0,0,Gavin Newsom,0,1274,2007-12-19,False,9,0,48,64,51,1
Every_User_,We Are Database. Listing every single twitter user in the order of their twitter ID. Created by User 143813860 | @M_PF,http://t.co/Mn1TAZRm6S,1,3,2,3,0,3,0,0,0,Every User,1,313,2014-12-11,False,9,0,26,116,27,1
VictoriasSecret,"Welcome to the official feed for Victoriaês Secret, where Angels, Bombshells & the sexiest followers on Twitter get their fix for everything VS.",http://t.co/CQtdeC5KJX,3,3,3,3,1,3,0,0,0,Victoria's Secret,0,1872,2008-09-08,False,13,0,55,142,21,1
katevoegele,bohemian soul from the birthplace of rock n roll | sailor mouth | foodie | maximalist | font snob | dreamer | live and die by the smoky eye,http://t.co/7HLW07flS8,3,2,3,3,1,2,0,0,0,katevoegele,0,1545,2009-10-06,False,9,0,40,137,27,1
_Walter2011,,,0,1,0,0,0,1,0,0,0,Walter,0,414,2011-07-30,True,9,4,1,1,46,0
hehaiwu,"I received  M. Sc. and  Ph. D. degrees in CS from Univ. of Lille I,France. Now 100 Talents Professor at CNIC, Chinese Academy of Sciences",,0,1,2,2,0,0,0,0,0,Haiwu HE,0,426,2009-07-17,False,5,0,56,135,40,0
gbanin,"I was made to believe I'd never love somebody else. Made a plan, stayed a man, who can only love himself.",,1,1,0,2,0,3,0,0,0,gustavo banin,0,629,2010-11-04,False,4,0,49,103,38,0
doscareers,U.S. Department of State worldwide & domestic careers. Formulate & implement U.S. foreign policy and contribute to improving our global society.,http://t.co/nlJqTcVOsj,3,3,3,2,1,3,0,0,0,DOS Careers,0,994,2009-02-25,False,8,0,54,142,24,1
joaomariante,,http://t.co/aamMkppygO,0,1,0,0,0,0,0,0,0,Jo’£o Mariante,0,516,2011-02-14,False,10,0,40,1,29,1
sdxtech,"Sharing job opportunities, news & technology updates for network virtualization, OpenFlow, etc for CCIEs, JNCIEs, and SEs, TMEs and Network Architects #SDN #NFV",http://t.co/o9Xzk1dZWu,3,3,3,2,0,3,0,0,0,SDxTech,0,1100,2011-11-10,False,5,0,43,158,51,1
abotcalledquest,,,0,0,1,0,0,0,1,0,0,A Bot Called Quest,1,842,2014-04-26,False,13,0,55,1,28,0
JackTheAts,Jacking Famous Ats For 2$. Jacking Normal Ats for RTs,https://t.co/HgshqLcU9H,0,0,0,0,0,0,1,0,0,JackTheAts,1,976,2017-03-13,False,8,0,54,51,51,1
VivekDuttMehta,,,1,3,1,2,0,0,1,1,0,Vivek Mehta,0,190,2012-02-22,False,12,0,36,1,33,0
davidmfoley,Not part of a famous Canadian comedy troupe. Myers/Briggs: DGAF.,https://t.co/VLSUdWrWLw,2,2,2,3,0,2,0,0,0,(((Dave Foley))),0,814,2008-04-20,False,9,0,60,62,46,1
Om1prakash,,,0,1,0,1,0,0,0,0,0,Omprakash Yadav,0,570,2013-01-06,False,8,1,43,1,45,0
AndreaUrbanPhD,,,1,2,1,3,0,1,1,0,0,Andrea Urban,0,334,2012-09-13,False,12,0,13,1,33,0
paulocoelho,Writer ( https://t.co/d8dQ56k9Oq ) I delete tweets,https://t.co/d8dQ56k9Oq,3,2,3,3,1,3,0,0,0,Paulo Coelho,0,1961,2007-04-26,False,9,0,50,48,27,1
OldLSystemBot,https://t.co/DQcDzqb3WU,https://t.co/yeY9YYLKY4,0,0,0,0,0,1,0,0,0,LSystemBot 1.0,1,985,2017-02-05,False,11,0,55,21,48,1
M_Richardsonzz,HARAPAN BARU,,0,2,0,1,0,0,1,0,0,M_Richardsonzz,1,16,2016-12-27,False,12,0,61,10,49,0
countdown_omen,,,0,0,1,0,0,3,1,0,0,Ominous Countdown,1,842,2013-09-21,False,12,0,49,1,26,0
nope_nooope,,,1,0,1,0,0,1,1,0,0,nope,1,1354,2016-05-31,False,9,0,40,1,4,0
TwoHeadlines,Comedy is when you take two headlines about different things and then confuse them. Updates hourly. // By @tinysubversions,,2,0,3,1,0,3,1,0,0,Two Headlines,1,1813,2013-08-27,False,10,0,54,120,47,0
QueensNRI,"Queen's NRI Hospital, a 380 bed multi-specialty acute-cum-critical care referral hospital, is one of the most well-equipped and premier hospitals in Vizag.",https://t.co/Nbn9aVAEOT,2,3,1,2,0,1,0,0,1,Queens NRI Hospital,0,542,2015-06-03,False,7,0,18,153,44,1
OrangeYoshiOne,go subscribe to my channel http://t.co/tMLNHqUGp9,,1,2,1,2,0,1,0,0,0,Yoshi,1,407,2014-06-21,False,12,0,40,47,33,0
Lowpolybot,A Twitter bot by @Quasimondo that creates random low-polygon versions of pictures it receives.https://t.co/ItJbIIQj01 #bot2bot was invented here.,http://t.co/w2VVpXExUo,2,1,2,1,0,3,0,0,0,Lowpoly Bot,1,1370,2014-11-07,False,8,0,55,143,34,1
ReggieBush,I can do all things through Christ who strengthens me,https://t.co/Fw1abJE3wS,3,2,3,1,1,2,0,0,0,Reggie Bush,0,1869,2009-08-04,False,8,0,43,51,34,1
EMR_research,Real time feed for Electronic Medical Record research papers in #PubMed. Curated by @datajujitsu,,1,1,1,1,0,2,1,0,0,EMR Research papers,1,884,2014-02-25,False,10,0,43,94,38,0
GilgameshTweets,"I destroyed Humbaba in the Cedar Forest, I slew lions in the mountain passes! _êÛ__êÛ__êÛ__êÜÛ_êÜ__êÜ__êÄ–_êÄ _êä“ Bot by @PaulMMCooper that tweets in the style of the Gilgamesh Epic",https://t.co/LzvfZsy2Pl,1,1,1,1,0,1,0,0,0,Gilgamesh Bot,1,728,2016-11-05,False,13,0,54,165,34,1
bliss_tyler12,"WI - CA - MA Family, Friends, Music, Sports, Shananagins, LIFE!",,1,3,1,3,0,1,1,0,0,Tyler Bliss,0,384,2012-08-18,True,11,2,2,61,39,0
KennethTillma13,"Jackson, MS own, Houston, TX made me! Rapper/Producer/Songwriter/Father $UNSIGNED ARTIST$ check me out on soundcloud #KenThroaway  a.k.a #Swagginonthetrak #FOE",https://t.co/dFJEbaR6Ej,2,3,1,2,0,1,1,0,1,KenThroaway,1,706,2015-08-23,True,13,2,3,157,34,1
nondenotative,combinations of English syllables that don't appear in the dictionary,http://t.co/EYKgKskz5m,2,0,2,0,0,3,1,0,0,every non-word,1,1457,2015-03-13,False,11,0,40,67,17,1
msturgeo1,Tweets and opinions are my own.,https://t.co/n4fvOGYYhP,0,1,0,0,0,0,0,1,0,Mary Sturgeon,1,314,2016-02-17,True,7,1,1,29,51,1
botsummittalks,"Didn't get enough #botsummit? Here's some more talks! Templates by @IAmAboutUs, @cblgh, and @beaugunderson",https://t.co/5nKmSlBMwg,1,0,2,0,0,2,1,0,0,Bot Summit Talks,1,1329,2014-11-10,False,12,0,54,104,26,1
sachin_rt,Proud Indian,http://t.co/TCNcUDBwuE,3,1,3,2,1,1,1,0,0,sachin tendulkar,0,1994,2010-04-21,False,7,0,55,10,51,1
ILYguyss,made by @yungrar & @mlvarner,,0,0,1,0,0,3,1,0,0,i luv u guys,1,998,2015-03-03,False,6,0,54,26,42,0
"""Siwan_ZEA""","""#ZEA #______""","""https://t.co/xNNtayHgLj""",3,1,3,0,1,0,1,0,0,"""Siwan""",0,1858,2012-10-04,False,9,0,26,12,46,1
Erik_Seidel,,,3,2,3,3,1,1,0,0,0,Erik Seidel,0,1557,2009-05-06,False,9,0,47,1,36,0
mdurkinlv,,,2,3,1,3,0,2,1,0,0,Mike Durkin,1,671,2015-05-30,False,7,0,57,1,51,0
NickHexum,I play the throat and guitar in 311. New album coming soon!,https://t.co/2SZUeRSMor,3,2,3,3,1,2,0,0,0,Nick Hexum,0,1494,2009-03-12,False,7,0,48,57,51,1
"""Games4Lyf2""","""Am I cool yet?""",null,1,2,0,3,0,0,0,0,0,"""Septic4Lyf""",0,254,2016-08-23,False,10,2,26,14,47,0
Opportunitweets,Opportunity is Knock... Tweeting!,,2,3,2,1,0,3,0,0,0,Opportunity Tweets,1,708,2009-02-25,False,13,0,54,31,28,0
JohnBoozman,Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843,http://t.co/PnVwyyvcAT,3,3,3,2,1,2,0,0,0,Senator John Boozman,0,1288,2007-04-27,False,9,0,49,67,27,1
randyjackson8,The OFFICIAL Randy Jackson Twitter,http://t.co/XvLtWRVWYX,3,0,3,0,1,1,0,0,0,Randy Jackson,0,1969,2009-10-14,True,11,1,8,32,39,1
which_one_bot,the 2016 memes äó¢ bot by @ckolderup äó¢ #botALLY,,0,0,1,0,0,2,0,0,1,Quote With Which One,1,1037,2016-12-06,False,11,0,55,47,31,0
naihadmohan,,http://t.co/gugLO3MMMK,0,1,0,1,0,0,0,0,0,Naihad Mohan,0,590,2010-04-14,False,9,0,49,1,19,1
SmoothUnicode,Getting you through your workday with the softest glyphs from the smoothest scripts.,,1,0,2,0,0,3,1,0,0,Smooth Unicode,1,1453,2013-09-29,False,11,0,40,82,39,0
shonta_semit,"https://t.co/giCF8ETVoY is mad about Cycling & Getting Fit from Cycling. Check us out for new & chat about Cycling, Traning & Nutrition. Lke us on Facebook!",,0,1,0,0,0,0,1,0,0,Shonta Semit,0,175,2017-03-13,False,10,0,55,154,38,0
"""nycpokemap""","""Rare and strong Pok_mon in NYC. See more Pok_mon at https://t.co/BfLwnVj4eP""","""https://t.co/BfLwnVj4eP""",2,0,1,1,0,3,1,0,0,"""NYC Pok_ Alert""",1,1704,2016-10-03,False,10,0,26,75,38,1
Wendelllacerda,Meio pol’émico em transi’_’£o pol’_tica. Problematizador da problematiza’_’£o alheia sem sentido,https://t.co/6zpb19csjC,2,2,1,3,0,3,0,0,0,Wendell Lacerda,0,866,2010-12-07,False,12,0,36,94,13,1
IT_papers,Tweetbot about ice-templated or freeze-casted scientific papers. Update from #Pubmed and #Google #Scholar. Maintained by @DevilleSy,,0,0,1,0,0,0,0,0,0,Ice-templating News,1,1032,2014-02-25,False,7,0,54,129,44,0
WYR_bot,a LSTM neural network that asks would you rather questions,,2,0,1,0,0,2,0,0,1,WYR Bot,1,1658,2016-06-11,False,5,0,55,56,51,0
adamostrow,"Chief Strategy Officer at @Mashable ... lover of @kendallostrow, media, tech, entrepreneurship and sport.",,3,2,3,3,1,3,0,0,0,Adam Ostrow,0,1313,2007-05-01,False,8,0,58,103,34,0
mitosis_papers,,,0,0,1,0,0,2,1,1,0,VijiDraviam,1,915,2014-03-05,False,12,0,54,1,26,0
gritty_rebot,"a darker, edgier bot that appeals to today's audience // by @igowen // #botALLY",,1,0,2,0,0,3,1,0,0,gritty rebot,1,1340,2014-06-15,False,10,0,55,77,29,0
"""Mzredd2K16""","""""",null,0,1,0,1,0,0,1,1,0,"""Ladyredd""",1,388,2016-04-02,False,10,3,26,0,38,0
nasnog,http://t.co/rn21deoPKI,,1,1,1,0,0,1,0,0,0,Na Nogueira,0,718,2009-10-07,False,4,0,42,20,38,0
ICYMI,"In case you missed any important events of the day, let's rewind a bit.",http://t.co/WXLq7P5Si7,1,0,1,0,0,2,1,0,0,InCaseYouMissedIt,1,1449,2013-12-02,False,3,0,18,69,34,1
DeepdreamBot,,http://t.co/8H25jlNM5z,2,0,2,2,0,3,1,0,0,Deepdream bot,1,1538,2015-07-05,False,10,0,55,1,38,1
"""Defendant_SBS""","""Every Mon-Tues at 10 PM KST | Jisung, Uhm Kijoon, Yuri, Oh Changseok, Uhm Hyunkyung | 18 Episodes | SBS Drama""","""https://t.co/PvkI4cmMiz""",2,0,1,2,0,1,1,0,1,"""SBS ___ ___""",0,1399,2016-11-16,False,13,0,26,109,28,1
NerdGarbageBot,"elevator pitches for nerd garbage. by @NoraReed. NOTE: this bot has a bug where sometimes it comes up with good ideas, sorry, I'm working on it",,2,0,2,1,0,3,1,0,0,nerd garbage pitches,1,1761,2016-10-08,False,12,0,55,141,33,0
IShotTheX,This is my first Twitter bot. It follows the form of 'I shot the X but I didn't shoot the Y' Where Y is related to X. Uses Wordnik API. Created by @_hybridmind,,0,0,1,0,0,2,1,0,0,I Shot The X,1,1095,2014-11-14,False,7,0,34,157,44,0
congressedits,Iäó»m a bot that tweets anonymous Wikipedia edits that are made from IP addresses in the US Congress. You can find the code at https://t.co/za1ETfrhJk,https://t.co/9VX5jhxveA,3,1,3,2,0,1,0,0,0,congress-edits,1,1615,2014-07-08,False,11,0,54,148,31,1
akramEldesouky,Hi;) My login is Duren24 on https://t.co/9qoFAsKgBy,,0,3,0,0,0,0,1,0,0,Smelocha Vladlen,1,173,2011-02-16,False,12,0,60,49,40,0
EdwardNorton,an experiment in progress.,http://t.co/zGDyAFueDE,3,1,3,1,1,1,0,0,0,Edward Norton,0,1960,2009-08-03,False,10,0,49,24,29,1
Fact,Interesting facts about the world we live in. Facebook: https://t.co/nKPHSWpSOr / Enquiries: tweetingfacts@gmail.com,https://t.co/pTpcUzhVRd,3,0,3,2,0,3,0,0,0,Fact,1,2016,2007-03-27,False,2,0,55,114,51,1
austinGMAT,"Exceptional GMAT classes and MBA admissions coaching in Austin, TX.",http://t.co/w0Teo1pe7f,2,3,2,3,0,2,0,0,0,Austin GMAT Review,0,774,2010-11-14,False,8,0,30,65,51,1
operationsmile,Operation Smile dreams of a world where no child suffers from lack of access to safe surgery.,http://t.co/yS4R5oSzcT,3,3,3,3,1,3,0,0,0,Operation Smile,0,1082,2009-12-03,False,12,0,40,91,33,1
SrBachchan,Actor ... well at least some are STILL saying so !!,http://t.co/Vkp8AE24J1,3,3,3,2,1,3,0,0,0,Amitabh Bachchan,0,1929,2010-05-18,False,8,0,49,49,24,1
KevinChinARO,"Kevin Chin is the founder of Arowana & Co and the Managing Director at Arowana International Limited in North Sydney, Australia.",https://t.co/Bq2EuvvT5k,1,1,0,0,0,0,0,0,0,Kevin Chin,0,941,2017-02-03,False,10,0,24,126,38,1
yunacornmeat,,,0,1,0,1,0,0,0,0,1,Yuna Song,0,619,2015-08-03,False,10,0,55,1,38,0
NutcrackerRedux,Approved future dances for the Tchaikovsky ballet. // by @ibogost,,1,1,1,0,0,3,0,0,0,Nutcracker Redux,1,724,2013-12-09,False,13,0,59,63,28,0
zopuolond93,"Appin Technology Labs,provides training in Information Security,Embedded Robotics, Programming (Microsoft .NET, Java,PHP), Networking n many more.",,0,2,0,2,0,0,1,0,0,zopuolond93,1,46,2016-09-27,True,9,2,3,144,36,0
iansomerhalder,Please click the link and come watch the finale of The Vampire Diaries with me!!,https://t.co/HqMf5mZql3,3,3,3,2,1,2,0,0,1,Ian Somerhalder,0,1879,2009-07-19,False,12,0,53,78,33,1
Akemi_prof,"O que me move? O perp_tuo desejo de ser uma ""ponte"" melhor!  #Educaç‹o #MetodologiasAtivas #DesignThinking",,0,1,0,2,0,0,1,0,1,Akemi Ishihara,0,338,2017-02-08,False,8,0,41,104,51,0
JeffBezos,"Amazon, Blue Origin, Washington Post",,3,0,3,0,1,0,1,0,0,Jeff Bezos,0,1995,2008-07-20,False,7,0,54,34,32,0
beefl96,"Proud West Belconnian, Local Labor member  4 Ginninderra, Minister in the ACT Govt, mum of 2 with Cassie Cupcake K9 Campaigner, Chook lady, Love everything CBR.",,0,2,0,1,0,0,1,0,0,beefl96,1,14,2017-12-07,True,5,2,6,158,40,0
shabazzybaz,Hard Rock Habibi,,1,2,1,3,0,2,0,0,1,Alex Jones (DJ set),0,711,2016-03-29,False,9,0,61,14,11,0
wisedollar,I blog about #PersonalFinance and want to help you do more with your money. Check me out also @FrugalRules or @JSchmoll74 if you need a #freelancewriter,http://t.co/JZHEzGaRZo,2,3,2,1,0,3,0,0,0,John,0,815,2013-01-03,False,8,0,53,150,45,1
crossddestinies,Further tales from the Castle of Crossed Destinies // a bot by @mattlaschneider,,1,0,1,0,0,3,1,0,0,Italo Calvino,1,1355,2014-10-02,False,13,0,54,77,16,0
tozid16,"Tenured professor, Director of Black Church Studies, minister, activist, womanist theologian, displaced New Yorker, lover of words, in search of...",,0,2,0,2,0,1,1,0,0,tozid16,1,84,2016-08-14,True,5,2,6,145,51,0
TechCrunch,"Breaking technology news, analysis, and opinions from TechCrunch. The number one guide for all things tech. Got a tip? Let us know tips@techcrunch.com",https://t.co/b5Oyx12qGG,3,3,3,3,1,3,0,0,0,TechCrunch,0,1880,2007-03-07,False,8,0,43,148,34,1
microRNA_papers,"Twitterbot for microRNA papers from PubMed, arXiv, bioRxiv, and PeerJ. Papers should trickle in (2-3/hr), not flood.",,2,0,2,0,0,3,1,0,0,microRNApapers,1,1647,2014-09-09,False,13,0,54,114,41,0
cookeryBliss,Only the best in cookery advice. Assembled with the help of A. Markov. Sources: http://t.co/jV9djIR0Kp,,0,0,1,0,0,0,1,0,0,Cookery Bliss,1,1123,2014-10-13,False,10,0,54,100,38,0
serenawilliams,"Living, Loving, and working to help you.",https://t.co/eQB8u4IvlO,3,2,3,2,1,3,0,0,0,Serena Williams,0,1935,2009-03-25,False,12,0,54,38,20,1
jettheband,,https://t.co/5tVaXDYDJk,2,0,3,0,1,1,0,0,0,jettheband,0,1700,2009-06-01,False,8,0,39,1,34,1
robledorodrigo8,LA VIDA ES PARA VIVIRLA Y PASARLA BIEN NO ANDAR ENBRONCADO CON OTROS VIVILA Y PASALA BOMBA JAJAJAJJA  _™___™___™___™___™__,,0,2,0,2,0,1,1,0,0,GABRIEL ROBLEDO,0,297,2016-03-23,True,13,1,8,120,16,0
J_D_Landis,author,https://t.co/bmwXt4icxR,3,3,3,1,1,2,1,0,1,J. D. Landis,1,744,2012-08-07,False,8,0,54,4,45,1
lenadunham,attempting radical coziness at all times,https://t.co/VeIjrJv88o,3,2,3,3,1,3,0,0,0,Lena Dunham,0,1873,2009-04-14,False,8,0,48,38,34,1
randizuckerberg,Speaker. Investor. Radio Host @SiriusXM. Best Selling Author @DotComplicated Dot @Missy4Prez. Exec producer Dot @SproutChannel. Former Marketing @Facebook. Mom,https://t.co/EqgaInybiz,3,3,3,3,1,3,0,0,0,Randi Zuckerberg,0,1380,2008-03-12,False,13,0,42,157,34,1
MakeUSABotAgain,Fictional US presidential candidates | source: https://t.co/REgbaGCioz | bot by @mewo2,https://t.co/HSFJaSfDmL,1,0,2,0,0,2,1,0,0,Make USA Bot Again,1,1306,2016-02-01,False,13,0,49,84,41,1
katrina_tester,Test Practice Manager | Editor @TestingTrapeze | Co-Founder @WeTestNZ | International Speaker | Writer https://t.co/MensMzCGPj,http://t.co/MaYwGvvUmc,2,2,2,3,0,2,0,0,0,Katrina Clokie,0,1060,2013-07-06,False,12,0,53,124,20,1
EtsukoRoten8871,Rent A Server,http://t.co/ZbDxxW3lPL,1,2,0,0,0,0,1,0,0,Etsuko Roten,0,284,2011-10-04,True,13,4,1,11,34,1
fuckingbard,"Excerpts from Shakespeare's works randomly selected, then sprinkled with fucks. Longer excerpts here: http://t.co/CNwtEVVDfs A bot by @deathmtn.",http://t.co/CNwtEVVDfs,1,0,2,0,0,1,0,0,0,The Fucking Bard,1,1423,2015-03-27,False,9,0,39,142,51,1
VerticalHorizon,"Vertical Horizon - Matt Scannell, serial seriousist.",http://t.co/pAGBtYZGQI,3,1,3,3,1,2,0,0,0,Vertical Horizon,0,1409,2009-04-23,False,13,0,49,50,34,1
cocolee117,"This is CoCo Lee. Recording Artist, Actress, Song Writer, Producer, Chinese Idol judge... http://t.co/1GcAncosx0",,3,3,3,2,1,3,0,0,0,coco lee,0,1225,2009-04-20,True,8,3,7,110,16,0
botathon,"Never too much of a good thing! Made by @ojahnn, using the corpora project by @tinysubversions.",https://t.co/5DmK5dURKI,0,0,1,0,0,1,1,0,0,botathon,1,1032,2015-08-11,False,6,0,49,93,29,1
whteelephnt,Swamp rock from Iowa that makes you get nude.,http://t.co/Pm9yY4EGyN,2,3,0,0,0,1,0,0,0,The White Elephant,0,397,2011-02-17,False,9,0,55,43,19,1
randomRTBot,"I'm a Bot; I randomly retweet a tweet from the public timeline, and... that's just it.",,1,0,1,0,0,1,1,0,0,Random Retweet Bot,1,1392,2009-04-24,False,9,0,55,84,46,0
FailureIsOK,I am a failed #NaBoMaMo project by @harrygiles. You are allowed to fail too. I love you.,,1,1,1,0,0,1,1,0,0,failurebot,1,899,2016-11-08,False,9,0,20,86,51,0
kathking2017,,,0,1,0,0,0,0,1,1,0,Kathleen King,1,138,2017-03-13,True,10,4,7,1,47,0
Mandy_Nobre,Uma menina que serve ao Deus vivo e que est’ç se preparando para viver o IDE.,,1,1,0,1,0,1,0,0,0,Amanda Karen Nobre,0,683,2010-04-13,False,9,0,40,75,51,0
EctoHime,SLIME! GHOSTS! FROGGS!,,1,2,2,2,0,3,1,0,0,Lullaby,1,761,2013-02-14,False,6,0,40,20,51,0
edrad90,Song writer/performer keepin hiphop in its truest form representin darkside u.c.o.n.n. Records we miss u chu,,0,2,0,2,0,0,1,0,0,edrad90,1,4,2016-11-26,True,5,2,0,106,40,0
Iraqiboy313,,None,0,2,0,1,0,0,1,0,0,Iraqiboy,1,174,2017-02-01,True,9,3,3,1,46,0
trendagainst,äó_#twitteräó_ would be woefully incomplete without äó_#cardsagainsthumanityäó_. (by @bstreiff; now offline),,1,0,1,0,0,2,0,0,0,TrendAgainstHumanity,1,1099,2013-11-09,False,10,0,55,106,29,0
zguo0115_USyd,,None,0,1,0,0,0,0,1,1,0,@zguo0115_USyd,1,112,2017-03-12,False,11,4,39,1,48,0
fahmed92,Studied Accounting & Finance at LUMS with an interest in Marketing . Addicted to movies and TV series. insta: fahmed92,https://t.co/kTS8nNFe3r,1,3,1,2,0,1,0,0,1,Faheem Ahmed,0,470,2010-11-25,True,6,2,2,116,51,1
tin_vamsi,,,0,0,0,0,0,0,1,1,0,Vamsi Ramineedi,0,632,2016-03-11,False,7,0,44,1,44,0
"""blue_tracks""","""____________ | YNWA""",null,2,2,2,2,0,2,1,0,0,"""Bluetracks""",0,594,2008-08-05,False,11,0,26,19,48,0
NYT4thDownBot,"Live analysis of every N.F.L. fourth down decision. Some tweets are automated, some are not. You can tell which is which.",http://t.co/ChgHBGqzUT,3,1,3,2,0,2,0,0,0,NYT 4th Down Bot,1,1709,2013-10-21,False,11,1,55,119,39,1
"""DuniaOnePiece""","""Dunia Tempat Berkumpulnya Para Pecinta One Piece! | Get the latest news about #OnePiece here! | One Piece Chapter 858 |""","""https://t.co/5HW8AvKhsM""",3,2,2,3,0,3,0,0,0,"""Dunia One Piece""",1,1307,2013-05-15,False,13,0,26,119,21,1
Zmezzo412,Here's a thing,https://t.co/8dzSVOfMZ9,1,2,0,3,0,2,0,0,0,Zach Mezzo,0,519,2012-07-15,True,7,3,2,12,44,1
bizedav25,I am gainfully employed by a newspaper. Future generations will not be able to say that.,,0,2,0,2,0,0,1,0,0,bizedav25,1,52,2016-02-28,True,7,2,5,86,51,0
cancerSL,"Daily RSS feed for papers on Synthetic Lethality in Cancer. cancer AND (synthetic lethal OR synthetic lethality). Largely automated, don't expect responses",,1,0,1,0,0,1,1,0,0,Synthetic Lethality,1,1120,2014-02-27,False,6,0,21,153,42,0
GamesMemes,ALL THE #HOTTEST #GAMES #MEMES | #botALLY by @BooDooPerson,http://t.co/AnwFpWd2L7,1,0,2,1,0,3,0,0,0,GAMES MEMES,1,1078,2015-11-07,False,8,0,54,56,16,1
scaevans25,No child should grow up behind prison walls.,,0,2,0,1,0,0,1,0,0,scaevans25,1,15,2017-01-20,True,8,2,5,42,34,0
BrandLover7,"Just a normal teen/future marketer who LOVES #brands! Check out my stream to see me shout out the coolest, most #innovative brands on Twitter and around the web",,2,2,1,1,0,2,1,0,0,I Love Brands!,1,952,2014-04-09,True,9,1,7,158,46,0
LauraPausini,Grammy Award Winner https://t.co/n9Rl67gSUz - https://t.co/wzMnEiCDUM - Contact: https://t.co/pSbZI5acbu,https://t.co/ZJcWzlCSpn,3,3,3,3,1,3,0,0,0,Laura Pausini,0,1723,2009-09-02,False,10,0,44,102,21,1
